Vandals,Novelab,ARTE Experience,25/Abr/2019
Vaporum,Fatbot Games,Merge Games,11/Abr/2019
Varion,Rundisc,Lightmaze,08/Nov/2018
Vasara Collection,QUByte Interactive,QUByte Interactive,15/Ago/2019
Vectronom,Ludopium,ARTE Experience,29/Mai/2019
Vegas Party,Raylight Studios,Funbox Media,21/Jun/2018
Vektor Wars,Super Icon,Super Icon,11/Jul/2019
Velocity 2X,FuturLab,Curve Digital,20/Set/2018
Venture Kid,Snikkabo,FDG Entertainment,02/Mai/2019
Vertical Drop Heroes HD,Nerdook Productions,Digerati,04/Out/2018
Vertical Strike Endless Challenge,Project ICKX,Active Gaming Media,18/Jul/2018
Vesta,FinalBoss Games,FinalBoss Games,19/Jan/2019
Victor Vran Overkill Edition,Haemimont Games,Haemimont Games,28/Ago/2018
Violett,Forever Entertainment,Forever Entertainment,26/Out/2017
Viviette,DYA Games,DYA Games,20/Dez/2018
Voez,Rayark Inc.,Flyhigh Works,09/Mar/2017
Volgarr the Viking,Crazy Viking Studios,Crazy Viking,05/Out/2017
Vosaria: Lair of the Forgotten,Johnny Ostad,Johnny Ostad,14/Jun/2019
Vroom in the Night Sky,Poisoft,Poisoft,05/Abr/2017
VSR: Void Space Racing,Sonka,Sonka,20/Jul/2018
VVVVVV,Nicalis,"Nicalis, Inc.",17/Nov/2017
Waking Violet,Marco Mastropaolo,MixedBag Srl,29/Jun/2018
Waku Waku Sweets,"Sonic Powered Co.,Ltd.","Sonic Powered Co.,Ltd.",22/Nov/2018
Wanderjahr TryAgainOrWalkAway,Workyrie Game Studio,Corecell Technology,15/Fev/2018
Wandersong,Greg Lobanov,Humble Bundle,27/Set/2018
War Tech Fighters,Drakkar Dev,Blowfish Studios,27/Jun/2019
War Theatre,Arcade Distillery,Arcade Distillery,04/Abr/2019
Warframe,Digital Extremes Ltd,Digital Extremes,20/Nov/2018
Wargroove,Chucklefish,Chucklefish LTD,01/Fev/2019
Warhammer Age of Sigmar: Champions,PlayFusion Ltd.,PlayFusion,16/Abr/2019
Warhammer Quest,Rodeo,Chilled Mouse,26/Fev/2019
Warlocks 2: God Slayers,Fat Dog Games / Frozen District,QubicGames,07/Jun/2019
Warlock's Tower,Midipixel,Ratalaika Games,31/Mai/2019
Warp Shift,Isbit Games,Isbit Games,27/Mar/2018
Warparty,Warcave,Crazy Monkey,28/Mar/2018
Warplanes: WW2 Dogfight,Home Net Games,7Levels,21/Fev/2019
Warriors Orochi 4,"Koei Tecmo Games CO., LTD.",Koei Tecmo America,16/Out/2018
Wasteland 2: Director's Cut,inXile Entertainment,inXile Entertainment,13/Set/2018
Way of the Passive Fist,Household Games,Household Games,11/Abr/2019
Wayout,Konstructors Entertainment,Nestor Yavorskyy,11/Jul/2019
We. The Revolution,Polyslash,Klabater,25/Jun/2019
Welcome to Hanwell,Steel Arts Software,Steel Arts Software,09/Ago/2019
Werewolf Pinball,EnjoyUp Games,EnjoyUp Games,20/Jul/2018
West of Loathing,Asymmetric,Asymmetric,31/Mai/2018
Western 1849 Reloaded,Nawia Games,Nawia Games,29/Ago/2018
What Remains of Edith Finch,Giant Sparrow,Annapurna Interactive,04/Jul/2019
Wheels of Aurelia,Santa Ragione Srl,MixedBag Srl,02/Nov/2017
When Ski Lifts Go Wrong,Hugecalf Studios,Curve Digital,23/Jan/2019
Where Are My Friends?,Sometimes You,Sometimes You,25/Abr/2018
Whip! Whip!,Alpha Unit Co.,Alpha Unit,14/Jun/2018
Whispering Willows,Night Light Interactive,Akupara Games,27/Set/2018
White Night,Osome Studio,Plug In Digital,17/Mai/2018
Wild Guns Reloaded,Natsume Atari Inc.,Natsume,17/Abr/2018
Will: A Wonderful World,WMY Studio,Circle Ent.,18/Out/2018
Windjammers,DotEmu,DotEmu,23/Out/2018
Windscape,Magic Sandbox,Headup Games,27/Mar/2019
Witch Thief,Cardboard Keep,Cardboard Keep,19/Abr/2019
Wizard of Legend,The Contingent99,Humble Bundle,15/Mai/2018
Wolfenstein II: The New Colossus,MachineGames,Bethesda Softworks,29/Jun/2018
Wolfenstein: Youngblood,MachineGames,Bethesda Softworks,26/Jul/2019
Wonder Boy: The Dragon's Trap,Lizardcube,DotEmu,18/Abr/2017
Wondershot,Leikir Studio,QubicGames,22/Dez/2018
Woodle Tree Adventures,Chubby Pixel,Chubby Pixel,21/Dez/2017
Woodle Tree 2: Deluxe,Chubby Pixel,Chubby Pixel,25/Jul/2019
Word Mesh,EntwicklerX,EntwicklerX,20/Jun/2019
Word Puzzles by POWGI,Lightwood Games,Lightwood Games,25/Out/2018
Word Search by POWGI,Lightwood Games,Lightwood Games,29/Mar/2018
Word Sudoku by POWGI,Lightwood Games,Lightwood Games,22/Nov/2018
Word Wheel by POWGI,Lightwood Games,Lightwood Games,06/Jun/2019
Wordsweeper by POWGI,Lightwood Games,Lightwood Games,08/Ago/2019
Worldend Syndrome,Arc System Works / Toybox,Arc System Works,02/Mai/2019
World Conqueror X,Easytech,Circle Ent.,08/Mar/2018
World of Final Fantasy Maxima,Tose,Square Enix,06/Nov/2018
World of Goo,2D Boy,Tomorrow Corporation,16/Mar/2017
World Of Riders,Kodobur Yazilim,Kodobur Yazilim,02/Jul/2019
World Soccer Pinball,EnjoyUp Games,EnjoyUp Games,31/Mai/2018
World to the West,Rain AS,Rain Games,18/Jan/2018
World Tree Marché,"Asobox Co., Ltd.",Flyhigh Works,28/Fev/2019
WorldNeverland - Elnea Kingdom,althi Inc.,althi,15/Mar/2018
Worms W.M.D,Team17 Digital Ltd,Team17 Digital Ltd,23/Nov/2017
Wreckin' Ball Adventure,Don't Bite Devs,QubicGames,02/Ago/2019
Wulverblade,Fully Illustrated / Darkwind Media,Darkwind Media,12/Out/2017
WWE 2K18,"Yuke'S Co., Ltd.",2K Sports,06/Dez/2017
X-Morph: Defense,Exor Studios,Exor Studios,21/Fev/2019
Xenoblade Chronicles 2,Monolith Soft,Nintendo,01/Dez/2017
Xenon Racer,3DClouds.it,Soedesco,26/Mar/2019
Xenoraid,10tons Ltd,10tons,17/Nov/2017
Xeodrifter,Atooi,Atooi,15/Fev/2018
Xtreme Club Racing,Jorge Biedma Azuar,EnjoyUp Games,03/Mai/2019
Yōdanji,Kemco,Kemco,07/Dez/2017
Yesterday Origins,Pendulo Studios,Microïds,31/Mai/2018
Yet Another Zombie Defense HD,Awesome Games Studio Sp. z o.o.,Awesome Games,05/Abr/2019
YIIK: A Postmodern RPG,Ackk Studios LLC,Ysbryd Games,17/Jan/2019
Yoku's Island Express,Villa Gorilla,Team17 Digital Ltd,29/MAi/2018
Yomawari: The Long Night Collection,Nippon Ichi Software,NIS America,30/Out/2018
Yonder: The Cloud Catcher Chronicles,Prideful Sloth,Prideful Sloth,17/Mai/2018
Yono and the Celestial Elephants,Neckbolt,Plug In Digital,12/Out/2017
Yooka-Laylee,Playtonic Games,Team17 Digital Ltd,14/Dez/2017
Yoshi's Crafted World,Good-Feel,Nintendo,29/Mar/2019
You Died but a Necromancer Revived You,BolHut,Jaime Alvarez Losada,19/Abr/2019
Your Toy,VivaGames,VivaGames,16/Mai/2019
Youtubers Life OMG Edition,U-Play Online,U-Play Online,20/Nov/2018
Ys VIII: Lacrimosa of DANA,Nihon Falcom Corporation,NIS America,26/Jun/2018
Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,Other Ocean Interactive,Konami,20/Ago/2019
Yumenikki: Dream Diary,Active Gaming Media Inc.,Active Gaming Media,21/Fev/2019
Yuso,Vertical Reach,Vertical Reach,05/Jul/2018
Zaccaria Pinball,Magic Pixel,Magic Pixel,23/Jul/2018
Zarvot,Snowhydra Games,Snowhydra Games,18/Out/2018
Zen Bound 2,Secret Exit Ltd.,Secret Exit,24/Mai/2018
Zero Gunner 2 for Nintendo Switch,Zerodiv Inc.,Zerodiv,25/Jan/2018
Zeroptian Invasion,Josyan,Ratalaika Games,26/Abr/2019
Ziggurat,Milkstone Studios,Milkstone Studios,05/Jul/2019
Zombie Driver Immortal Edition,EXOR Studios,EXOR Studios,25/Jul/2019
Zombie Gold Rush,Amazing Inc.,amazing,26/Out/2017
Zombie Night Terror,NoClip,Plug In Digital,31/Jan/2019
Zombie Scrapper,Ransacked Studios,Ransacked Studios,05/Abr/2019
Zombillie,Forever Entertainment,Forever Entertainment,29/Mar/2018
Zotrix: Solar Division,ZeroBit Games,Ocean Media,12/Abr/2018
Headspun,Superstring,Wales Interactive,30/Ago/2019
Astral Chain,PlatinumGames Inc,Nintendo,30/Ago/2019
Legend of the Skyfish,Mgaia Studio,Ratalaika Games,30/Ago/2019
Risk of Rain 2,Hopoo Games,Gearbox Publishing,30/Ago/2019
Wand Wars,Moonradish,Moonradish,02/Set/2019
Fin and the Ancient Mystery,Tzimmes Games,Silesia Games,03/Set/2019
Root Letter: Last Answer,Kadokawa Games,Pqube,03/Set/2019
Spyro Reignited Trilogy,Toys For Bob,Activision,03/Set/2019
Divinity: Original Sin 2 - Definitive Edition,Larian Studios / The Dragon Commanders,Larian Studios,04/Set/2019
Just Black Jack,Run-Down Games,Run-Down Games,04/Set/2019
The Long Journey Home,Daedalic Entertainment GmbH,Daedalic GmbH,04/Set/2019
Deadly Premonition Origins,ToyBox,ToyBox,04/Set/2019
Super Kirby Clash,"HAL Laboratory, Inc.",Nintendo,04/Set/2019
Space Cows,Happy Corruption,All in! Games,05/Set/2019
Asdivine Menace,Exe Create,Kemco,05/Set/2019
Headliner: NoviNews,Unbound Creations,Unbound Creations,05/Set/2019
Wuppo: Definitive Edition,Knuist and Perzik,Knuist and Perzik,05/Set/2019
Hyperforma,Nord Unit.,HeroCraft,05/Set/2019
Battle Supremacy - Ground Assault,Atypical Games,Atypical Games,05/Set/2019
Fifty Words by POWGI,Lightwood Games,Lightwood Games,05/Set/2019
Spice and Wolf VR,Gemdrops,Gemdrops,05/Set/2019
Molecats,Vidroid,Vidroid,05/Set/2019
River City Girls,WayForward,WayForward,05/Set/2019
Remothered: Tormented Fathers,Stormind Games,Darril Arts,06/Set/2019
NBA 2K20,Visual Concepts,2K Games,06/Set/2019
Creature in the Well,Flight School Studio,Flight School Studio,06/Set/2019
Himno,David Moralejo Sánchez,Ratalaika Games,06/Set/2019
Blasphemous,The Game Kitchen,Team17 Digital Ltd,10/Set/2019
Gun Gun Pixies,Idea Factory / Compile Heart / Shade Inc.,Pqube,10/Set/2019
Throne Quest Deluxe,Valorware LTD,Valorware LTD,11/Set/2019
Sydney Hunter and the Curse of the Mayan,CollectorVision Games,CollectorVision Games,12/Set/2019
Battle Supremacy - Evolution,Atypical Games,Atypical Games,12/Set/2019
Super Dodgeball Beats,PlayStack Ltd,PlayStack Ltd,12/Set/2019
Ritual: Sorcerer Angel,Hexage s.r.o.,Hexage,12/Set/2019
The Tenth Line Special Edition,Sungazer Software,Sungazer Software,12/Set/2019
Amnesia: Collection,Frictional Games,Frictional Games,12/Set/2019
The Sinking City,Frogwares,Frogwares,12/Set/2019
Daemon x Machina,Marvelous Entertainment,Nintendo,13/Set/2019
Rest in Pieces,Itatake AB,Itatake AB,13/Set/2019
Star Wars Pinball,Zen Studios,Zen Studios,13/Set/2019
Akash: Path of the Five,"Truant Pixel, LLC","Truant Pixel, LLC",16/Set/2019
Angry Bunnies: Colossal Carrot Crusade,Cypronia,Cypronia,16/Set/2019
Castle Crashers Remastered,The Behemoth,The Behemoth,17/Set/2019
Deathstate : Abyssal Edition,Bread Machine,Bread Machine,17/Set/2019
Jet Kave Adventure,7Levels,7Levels,17/Set/2019
AI: The Somnium Files,Spike Chunsoft,Spike Chunsoft,17/Set/2019
LEGO Jurassic World,TT Games,WB Games,17/Set/2019
Rebel Cops,Weappy,THQ Nordic,17/Set/2019
Reel Fishing: Road Trip Adventure,Tachyon,Natsume,17/Set/2019
Sayonara Wild Hearts,Simogo,Annapurna Interactive,19/Set/2019
Devil May Cry 2,Capcom,Capcom,19/Set/2019
Puzzle Quest: The Legend Returns,Infinite Interactive,Infinite Interactive,19/Set/2019
GRID Autosport,Feral Interactive,Codemasters Software Company Limited,19/Set/2019
Soul Knight,ChillyRoom,ChillyRoom,19/Set/2019
Neon Drive,Fraoula d.o.o.,Fraoula,19/Set/2019
Police Stories,Mighty Morgan,Hypetrain Digital,19/Set/2019
Overland,Finji,Finji,19/Set/2019
Lost Castle,Hunter Studio,Another Indie Studio,19/Set/2019
Zenith,Infinigon S.L.,BLG Publishing,20/Set/2019
Untitled Goose Game,House House,Panic,20/Set/2019
Tyd wag vir Niemand,Skobbejak Games,Skobbejak Games,20/Set/2019
2048 Battles,Baltoro Games,Baltoro Games,20/Set/2019
Ni no Kuni: Wrath of the White Witch,Bandai Namco,Bandai Namco Entertainment,20/Set/2019
Petoons Party,Petoons Studio SL,Petoons Studio,20/Set/2019
Niffelheim,Ellada Games,Ellada Games,20/Set/2019
Dead by Daylight,Behaviour Interactive,Behaviour Interactive,24/Set/2019
Star Wars Jedi Knight II: Jedi Outcast,Lucasfilm Ltd,"Aspyr Media, Inc.",24/Set/2019
Contra Rogue Corps,Konami Digital Entertainment,Konami,24/Set/2019
Fight'N Rage,Sebastián García,Blitworks,26/Set/2019
Gunvolt Chronicles: Luminous Avenger iX,Inti Creates,Inti Creates,26/Set/2019
Soulslayer,Navila Software Japan,Navila Software Japan,26/Set/2019
Paper Train,isTom Games,isTom Games,26/Set/2019
Barry Bradford's Putt Panic Party,TACS Games,TACS Games,26/Set/2019
Darksiders II Deathinitive Edition,THQ Nordic,THQ Nordic,26/Set/2019
Habroxia,Lillymo Games,eastasiasoft,26/Set/2019
Reaper: Tale of a Pale Swordsman,Hexage s.r.o.,Hexage,26/Set/2019
Freecell Solitaire Deluxe,Baltoro Games,Baltoro Games,27/Set/2019
FIFA 20: Legacy Edition,EA Vancouver / EA Romania,Electronic Arts Inc,27/Set/2019
Car Mechanic Simulator Pocket Edition,Ultimate Games,Ultimate Games,27/Set/2019
Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,Square Enix,Nintendo,27/Set/2019
Ori and the Blind Forest: Definitive Edition,Moon Studios GmbH,Microsoft Studios,27/Set/2019
Freedom Finger,Wide Right Interactive,Wide Right Interactive,27/Set/2019
YU-NO: A Girl Who Chants Love at the Bound of This World,"Mages., 5pb.",Spike Chunsoft US,01/Out/2019
Super Crate Box,Vlambeer,Vlambeer,01/Out/2019
Lanternium,Blazing Planet Studio,Victory Road,01/Out/2019
Hexagroove: Tactical DJ,Ichigoichie AB,Ichigoichie AB,03/Out/2019
Neo Cab,Chance Agency,Fellow Traveller,03/Out/2019
Tic-Tac-Letters by POWGI,Lightwood Games,Lightwood Games,03/Out/2019
Cubixx,Laughing Jackal Ltd.,Ghostlight,03/Out/2019
Galaxy Champions TV,aQuadiun Games,Silesia Games,03/Out/2019
Case: Animatronics,"Walnut, LLC",Walnut,03/Out/2019
Crossniq+,Future Memory LLC,Future Memory,04/Out/2019
Ghostbusters: The Video Game Remastered,"Terminal Reality, Inc.",Saber Interactive Incorporated,04/Out/2019
Rimelands: Hammer of Thor,Kyy Games,QubicGames,04/Out/2019
Yooka-Laylee and the Impossible Lair,Playtonic Games,Team17 Digital Ltd,07/Out/2019
Trine 4: The Nightmare Prince,Frozenbyte,Modus Games,08/Out/2019
The Alliance Alive HD Remastered,FuRyu,NIS America,08/Out/2019
Asphalt 9: Legends,Gameloft S.E.,Gameloft,08/Out/2019
Eternal Card Game,Dire Wolf Digital,Dire Wolf Digital,08/Out/2019
Worse Than Death,Benjamin Rivers,Benjamin Rivers,08/Out/2019
Battlestar Galactica Deadlock,Black Lab Games / Slitherine Ltd.,Slitherine Software,08/Out/2019
Reventure,Pixelatto,Pixelatto,08/Out/2019
Call of Cthulhu,Saber3D,Focus Home Interactive,08/Out/2019
A Winter's Daydream,Sometimes You,Sometimes You,08/Out/2019
Dodge Hard,ikinagames / Vanguard,ikinagames / Vanguard,08/Out/2019
Aldred Knight,QUByte Interactive,QUByte Interactive,08/Out/2019
Stellatum,Sometimes You,Sometimes You,09/Out/2019
Mistover,Krafton,Krafton,09/Out/2019
Desktop Dodgeball,SAT-BOX,SAT-BOX,10/Out/2019
Valfaris,Steel Mantis,Merge Games,10/Out/2019
Mable & The Wood,Triplevision Games,Graffiti Games,10/Out/2019
Little Briar Rose,Elf Games,Elf Games,10/Out/2019
The Bradwell Conspiracy,A Brave Plan,Bossa Studios,10/Out/2019
Queen's Quest 4: Sacred Truce,Artifex Mundi,Artifex Mundi,10/Out/2019
Mah-jongg Puzzle Pai-Sen,Hautecouture,Hautecouture,10/Out/2019
Secret Files Sam Peters,Animation Arts Creative GmbH,Koch Media,10/Out/2019
Duped,No Moss Studios,No Moss Studios,10/Out/2019
Bibi & Tina at the Horse Farm,Independent Arts Software GmbH,Treva,10/Out/2019
Family Tree,Infinite State Games,eastasiasoft,10/Out/2019
River City Melee Mach!!,Arc System Works,Arc System Works,10/Out/2019
Monochrome Order,"Hit-Point Co., Ltd.",Kemco,10/Out/2019
BDSM: Big Drunk Satanic Massacre,Big Way Games,Big Way Games,10/Out/2019
AeternoBlade II,"Corecell Technology Co., Ltd.",Corecell Technology,11/Out/2019
Killer Queen Black,"Liquid Bit, LLC","Liquid Bit, LLC",11/Out/2019
Doraemon Story of Seasons,Marvelous/Brownies,Bandai Namco Entertainment,11/Out/2019
Beast Quest,Torus Games,Maximum Games,11/Out/2019
Shipped,Majorariatto,QubicGames,11/Out/2019
Super Box Land Demake,lightUp,Ratalaika Games,11/Out/2019
Alchemist's Castle,Kodobur Yazilim,Kodobur Yazilim,13/Out/2019
Overwatch: Legendary Edition,Blizzard Entertainment,Blizzard Entertainment,15/Out/2019
The Witcher 3: Wild Hunt — Complete Edition,CD PROJEKT,CD PROJEKT,15/Out/2019
Baldur's Gate and Baldur's Gate II: Enhanced Editions,Beamdog,Beamdog,15/Out/2019
Planescape: Torment and Icewind Dale: Enhanced Editions,Beamdog,Beamdog,15/Out/2019
Zombieland: Double Tap - Road Trip,High Voltage Software,GameMill Entertainment,15/Out/2019
The Ninja Saviors: Return of the Warriors,NatsumeAtari,ININ Games,15/Out/2019
The Eyes of Ara,100 Stones Interactive,100 Stones Interactive,15/Out/2019
Roof Rage,Early Melon,Early Melon,16/Out/2019
Little Town Hero,Game Freak,Game Freak,16/Out/2019
Gleaner Heights,Emilios Manolidis,ManolidisAimilios,16/Out/2019
Desktop Rugby,SAT-BOX,SAT-BOX,17/Out/2019
Battle Planet - Judgement Day,Threaks GmbH,EuroVideo Medien GmbH,17/Out/2019
Felix The Reaper,Kong Orange ApS,Daedalic GmbH,17/Out/2019
Miniature - The Story Puzzle,Run-Down Games,Run-Down Games,17/Out/2019
Kine,Gwen Frey,Chump Squad,17/Out/2019
Where the Bees Make Honey,Wakefield Interactive,Whitethorn Digital,17/Out/2019
The Jackbox Party Pack 6,Jackbox Games,Jackbox Games,17/Out/2019
Rawr-Off,Yokai Games,No Gravity Games,18/Out/2019
Return of the Obra Dinn,3909,3909,18/Out/2019
A Hat in Time,Gears for Breakfast,Humble Bundle,18/Out/2019
ZikSquare,TOMAGameStudio,TOMAGameStudio,18/Out/2019
Ring Fit Adventure,Nintendo,Nintendo,18/Out/2019
Home Sheep Home: Farmageddon Party Edition,Aardman Animations,Aardman Animations,18/Out/2019
Worbital,Team Jolly Roger,TJR Games,18/Out/2019
Ice Age Scrat's Nutty Adventure!,Just Add Water Ltd.,Outright Games,18/Out/2019
Megaquarium,Auroch Digital,Auroch Digital,18/Out/2019
Just Ignore Them,Stranga Games,Ratalaika Games,18/Out/2019
Pig Eat Ball,Mommys Best Games,Mommys Best Games,18/Out/2019
Tower Climb,11Sheep,11Sheep,20/Out/2019
Monaco: Complete Edition,Pocketwatch Games,Pocketwatch Games,21/Out/2019
Street Outlaws: The List,GameMill Entertainment,GameMill Entertainment,22/Out/2019
Mary Skelter 2,Idea Factory / Compile Heart,Idea Factory,22/Out/2019
Destiny Connect: Tick-Tock Travelers,Nippon Ichi Software,NIS America,22/Out/2019
PBA Pro Bowling,Farsight Studios,Farsight Studios,22/Out/2019
Tangle Tower,SFB Games,SFB Games,22/Out/2019
Day and Night,Ridiculous Games,Ridiculous Games,22/Out/2019
Raging Loop,Kemco,Pqube,22/Out/2019
HAUNTED: Halloween '86,Retrotainment Games,Retrotainment Games,24/Out/2019
Ghost Blade HD,Hucast Games \ 2Dream,eastasiasoft,24/Out/2019
Cat Quest II,The Gentlebros,PQube,24/Out/2019
Vortex Attack EX,KaleidoGames,KaleidoGames,24/Out/2019
Dark Veer,Forever Entertainment,Forever Entertainment,24/Out/2019
Creepy Brawlers,Mega Cat Studios,Mega Cat Studios,24/Out/2019
Fear of Traffic,Flavio Rausa,BitService,24/Out/2019
Ultra Off-Road 2019: Alaska,IceTorch Interactive,Ultimate Games,25/Out/2019
Soul Searching,Kayabros,QubicGames,25/Out/2019
Deep Space Rush,BUG-Studio,Ratalaika Games,25/Out/2019
Into the Dead 2,PikPok,Versus Evil,25/Out/2019
Let's Sing Country,Voxler Games,Koch Media,25/Out/2019
Horror Pinball Bundle,SuperPowerUpGames,SuperPowerUpGames,25/Out/2019
Party Treats,Digital Melody,QubicGames,25/Out/2019
Xeno Crisis,Bitmap Bureau,Bitmap Bureau,28/Out/2019
Door Kickers: Action Squad,Killhouse Games \ PixelShard,Killhouse Games,28/Out/2019
Polyroll,Spicy Gyro Games \ Shiny Dolphin Games,HOF Studios,29/Out/2019
Resident Evil 5,Capcom,Capcom,29/Out/2019
Resident Evil 6,Capcom,Capcom,29/Out/2019
Disgaea 4 Complete+,Nippon Ichi Software,NIS America,29/Out/2019
Vampyr,Saber Interactive,Focus Home Interactive,29/Out/2019
Earthfall: Alien Horde,Nimble,Nimble,29/Out/2019
Close to the Sun,Storm in a Teacup,Wired Productions,29/Out/2019
Harvest Moon: Mad Dash,APPCI,Natsume,29/Out/2019
Super Monkey Ball: Banana Blitz HD,Sega,Sega,29/Out/2019
Spaceland,Tortuga Team,Ellada Games,30/Out/2019
Agony,Madmind Studio \ Megapixel Studio,Forever Entertainment,31/Out/2019
64.0,rebel rabbit,rebel rabbit,31/Out/2019
Ghost Parade,Lentera Nusantara Studio Corporation,Aksys Games,31/Out/2019
The Wardrobe: Even Better Edition,CINIC Games,CINIC Games,31/Out/2019
Luigi’s Mansion 3,Next Level Games,Nintendo,31/Out/2019
The Big Journey,Konstructors Entertainment,Nestor Yavorskyy,31/Out/2019
Flan,AECRNIA,AnelaGamesStudio,31/Out/2019
Sky Gamblers: Storm Raiders 2,Atypical Games,Atypical Games,31/Out/2019
Yuri,Fingerlab,Fingerlab,31/Out/2019
Twister Road,Digital Game Group,Dispatch Games,01/Nov/2019
Delta Squad,Eskema Games,Ratalaika Games,01/Nov/2019
Truck Simulator USA,SC Ovilex Soft,SC Ovilex Soft,01/Nov/2019
Windmill Kings,Bigosaur,Bigosaur,01/Nov/2019
Mario & Sonic at the Olympic Games Tokyo 2020,Sega,Sega,05/Nov/2019
Ships,Ultimate Games,Ultimate Games,05/Nov/2019
The Lord of the Rings: Adventure Card Game,Fantasy Flight Interactive,Asmodee Digital,05/Nov/2019
Animus: Harbinger,TENBIRDS,TROOOZE,07/Nov/2019
Meanders,FraZack,FrancescoZacchini,07/Nov/2019
Asdivine Kamura,Exe Create,Kemco,07/Nov/2019
Headsnatchers,IguanaBee,Iceberg Interactive,07/Nov/2019
Tokyo Dark: Remembrance,MEBIUS,Unties,07/Nov/2019
Puzzlement,gamebra.in,gamebra.in,07/Nov/2019
"Stay Cool, Kobayashi-San!: A River City Ransom Story",Arc System Works,Arc System Works,07/Nov/2019
Monkey Barrels,Good-Feel,Good-Feel,07/Nov/2019
Juicy Realm,SpaceCan Studio,X.D. Network,07/Nov/2019
Skybolt Zack,DEVS MUST DIE,GMG Label,07/Nov/2019
Ritual: Crown of Horns,Draw Distance,Feardemic,07/Nov/2019
Strange Telephone,HZ3 Software,PLAYISM,07/Nov/2019
New Super Lucky's Tale,Playful,Playful,08/Nov/2019
The Stretchers,Tarsier Studios,Nintendo,08/Nov/2019
Sturmwind EX,b-alive,b-alive,08/Nov/2019
Blindy,Radoslaw Felich,Ultimate Games,08/Nov/2019
Football Game,Cloak and Dagger Games,Ratalaika Games,08/Nov/2019
REKT! High Octane Stunts,Little Chicken Game Company,QubicGames,08/Nov/2019
Jumanji: The Video Game,Funsolve Ltd,Outright Games,08/Nov/2019
House of Golf,Atomicom,Atomicom,08/Nov/2019
Rally Road,Digital Game Group,Dispatch Games,08/Nov/2019
Layton's Mystery Journey: Katrielle and the Millionaire's Conspiracy - Deluxe Edition,LEVEL-5,LEVEL-5,08/Nov/2019
Romancing SaGa 3,ArtePiazza,Square Enix,11/Nov/2019
The Mims Beginning,Squatting Penguins,Ultimate Games,11/Nov/2019
Yaga,Breadcrumbs Interactive,Versus Evil,12/Nov/2019
Zen Chess Collection,QUByte Interactive,QUByte Interactive,12/Nov/2019
Mad Games Tycoon,Eggcode \ Raylight Games,Toplitz Productions,12/Nov/2019
Bee Simulator,VARSAV,Bigben Interactive,12/Nov/2019
League of the Shield,Noobology,NoobO Games,13/Nov/2019
Squidgies Takeover,GiantMargarita,GiantMargarita,14/Nov/2019
Rocket Wars,Rooftop Panda,Rooftop Panda,14/Nov/2019
Overlanders,Run-Down Games,Run-Down Games,14/Nov/2019
Cube Creator X,Big John Games,Big John Games,14/Nov/2019
Perils of Baking,Lillymo Games,eastasiasoft,14/Nov/2019
Scarlett Mysteries: Cursed Child,Artifex Mundi,Artifex Mundi,14/Nov/2019
Labyrinth of the Witch,Orange Cube,Orange Cube,14/Nov/2019
Sudoku Relax 3 Autumn Leaves,G-MODE,G-MODE,14/Nov/2019
Sparklite,RedBlue Games,Merge Games,14/Nov/2019
Some Distant Memory,Galvanic Games,Way Down Deep,14/Nov/2019
Fractured Minds,Emily M Games,Wired Productions,14/Nov/2019
Color.Motif Deluxe,Kodobur Yazilim,Kodobur Yazilim,15/Nov/2019
Pokémon Sword,Game Freak,Nintendo,15/Nov/2019
Pokémon Shield,Game Freak,Nintendo,15/Nov/2019
Biolab Wars,Kolibri Game Studio / Forever Entertainment,Forever Entertainment,15/Nov/2019
Mars Power Industries,7A Games,SONKA,15/Nov/2019
Lots of Slots,Digital Game Group,Dispatch Games,15/Nov/2019
Raining Blobs,Endi Milojkoski,Black Shell Media,15/Nov/2019
Bloo Kid 2,winterworks,Headup Games,18/Nov/2019
WRC 8 FIA World Rally Championship,KT Racing,Bigben Interactive,19/Nov/2019
Garfield Kart Furious Racing,Artefacts Studio,Microids,19/Nov/2019
True Fear: Forsaken Souls - Part 2,Digital Lounge,Digital Lounge,19/Nov/2019
Zumba Burn It Up!,Kuju Ltd,505 Games,19/Nov/2019
Bouncy Bob 2,MadGamesmith,Ultimate Games,20/Nov/2019
Still There,GhostShark,Iceberg Interactive,20/Nov/2019
Children of Morta,Dead Mage,11 bit studios,20/Nov/2019
Narcos: Rise of the Cartels,Kuju Entertainment Ltd.,Curve Digital,21/Nov/2019
The Touryst,Shin'en Multimedia,Shin'en Multimedia,21/Nov/2019
Black Future '88,SuperScarySnakes,Gambitious,21/Nov/2019
SoccerDie: Cosmic Cup,Pipeworks Studios,Pipeworks Studios,21/Nov/2019
Green The Life Algorithm,Estacion PI \ Diseño,Estacion PI,21/Nov/2019
Strike Force - War on Terror,WFG \ Enigma Entertainment,Polygon Art,21/Nov/2019
Castle of no Escape 2,D.E.X. Team,QubicGames,22/Nov/2019
Monster Bugs Eat People,Noobz from Poland,QubicGames,22/Nov/2019
Marblelous Animals,Moad Studio,BLG Publishing,22/Nov/2019
Rescue Tale,Bitecore,Bitecore,25/Nov/2019
Chameleon,Joyfulstar Inc,UFO Interactive,26/Nov/2019
